TRACTCE,population,median_household_income,average_household_size,18_24_BAplus_pct,25_34_BAplus_pct,35_44_BAplus_pct,45_64_BAplus_pct,65plus_BAplus_pct,pct_bachelors_or_higher,pct_owned,pct_rented,owner_pct_15-24,owner_pct_25-34,owner_pct_35-44,owner_pct_45-64,owner_pct_65plus,renter_pct_15-24,renter_pct_25-34,renter_pct_35-44,renter_pct_45-64,renter_pct_65plus,pct_18-24,pct_25-34,pct_35-44,pct_45-66,pct_67+,cluster,importance_score
000505,3225.0,47673.0,1.97,8.62015503875969,15.5968992248062,5.395348837209302,6.077519379844961,5.984496124031008,41.674418604651166,40.76782449725777,59.23217550274224,3.473491773308958,5.423522242535039,6.520414381474711,9.628275441803778,15.722120658135283,32.23644119439366,19.865935405240705,3.9000609384521634,2.376599634369287,0.8531383302864107,34.48062015503876,24.124031007751938,10.883720930232558,11.627906976744185,11.193798449612403,2,0.746
000504,3137.0,34671.0,2.04,11.093401338858783,11.06152374880459,4.781638508128785,1.1157156518967166,5.451067899266816,33.50334714695569,19.019607843137255,80.98039215686275,1.8954248366013071,1.4379084967320261,2.941176470588235,3.5294117647058822,9.215686274509805,54.248366013071895,19.411764705882355,2.4836601307189543,4.313725490196078,0.522875816993464,57.8897035384125,17.75581766018489,5.03665922856232,7.172457762193178,7.076824992030603,2,0.764
000600,7789.0,23588.0,1.78,0.9757350109128258,1.73321350622673,0.4878675054564129,0.06419309282321223,0.08987032995249711,3.350879445371678,2.517162471395881,97.48283752860412,2.517162471395881,0.0,0.0,0.0,0.0,83.4096109839817,10.068649885583524,1.8306636155606408,2.1739130434782608,0.0,95.09564770830659,2.7089485171395555,0.7446398767492618,0.4365130311978431,0.0,3,0.644
000700,2470.0,96987.0,2.02,3.1578947368421053,22.793522267206477,9.109311740890687,10.364372469635628,12.226720647773279,57.65182186234817,39.58677685950413,60.413223140495866,0.0,2.479338842975207,2.975206611570248,18.677685950413224,15.454545454545453,11.239669421487603,35.45454545454545,8.512396694214877,4.049586776859504,1.1570247933884297,12.712550607287449,32.83400809716599,11.052631578947368,22.388663967611336,11.133603238866396,1,0.642
000901,5733.0,75118.0,2.17,4.535147392290249,12.750741322169892,6.209663352520495,13.535670678527822,7.186464329321472,44.21768707482993,48.257372654155496,51.742627345844504,1.4170815779394867,3.8299502106472616,5.170432784373803,22.213711221754117,15.626196859440828,17.31137495212562,20.260436614324014,3.2171581769436997,5.361930294906166,5.591727307545002,26.53061224489796,19.48369091226234,8.895866038723181,22.257107971393687,12.680969823826969,4,0.844
001104,6193.0,79555.0,2.38,3.39092523817213,12.6756014855482,7.169384789278217,8.816405619247538,9.78524140158243,41.83755853382852,53.40253748558247,46.59746251441753,1.4225297962322183,6.920415224913495,11.341791618608228,18.031526336024605,15.686274509803921,13.994617454825068,16.955017301038062,8.727412533640907,3.9215686274509802,2.9988465974625145,18.682383336024543,23.575004036815763,14.85548199580171,16.615533667043437,10.641046342644922,4,0.876
001110,5305.0,71250.0,2.12,3.7511781338360035,14.759660697455232,7.690857681432611,8.444863336475024,5.956644674835061,40.603204524033934,29.39297124600639,70.6070287539936,2.6757188498402558,1.9169329073482428,6.94888178913738,10.223642172523961,7.62779552715655,35.822683706070286,18.929712460063897,6.230031948881789,6.3498402555910545,3.2747603833865817,31.272384542884073,22.31856738925542,11.498586239396795,14.70311027332705,5.655042412818096,4,0.792
001111,2751.0,49879.0,1.84,8.505997818974919,11.086877499091239,3.307888040712468,4.8346055979643765,11.92293711377681,39.658306070519814,21.052631578947366,78.94736842105263,1.0814708002883922,0.7209805335255948,1.4419610670511895,8.002883922134101,9.805335255948089,31.65104542177361,24.080749819754864,3.172314347512617,2.523431867339582,17.519826964671953,34.38749545619775,21.410396219556524,3.635041802980734,11.34133042529989,20.319883678662304,0,0.622
